CDS
tyrosine-type recombinase/integrase CDS
ushA CDS
uvrB CDS
VirK/YbjX family protein CDS
wcaE CDS
wza CDS
yahK CDS
ybaK CDS
YbgS-like family protein CDS
ybiB CDS
ybiI CDS
yccX CDS
ycdY CDS
YceI family protein CDS
ychE CDS
ydeP CDS
yegI CDS
yejF CDS
yfaL CDS
YfaP family protein CDS
YjeJ family protein CDS
YjfK family protein CDS
zinc ribbon-containing protein CDS
zinc-binding dehydrogenase CDS
4Fe-4S mono-cluster protein YjdI CDS
9-O-acetyl-N-acetylneuraminic acid deacetylase CDS
aceF CDS
actP CDS
adrA CDS
alsK CDS
alsK CDS
amino acid permease CDS
ampG CDS
AraC family transcriptional regulator CDS
arnA CDS
aroF CDS
aspS CDS
astD CDS
autotransporter outer membrane beta-barrel domain-containing protein CDS
bifunctional 3-demethylubiquinone 3-O-methyltransferase/2-octaprenyl-6-hydroxy phenol methylase CDS
bioP CDS
btuB CDS
chaC CDS
cpdB CDS
cyoA CDS
cysJ CDS
cysW CDS
dacA CDS
degQ CDS
deoB CDS
deoR CDS
dkgA CDS
dld CDS
dnaQ CDS
dppA CDS
dsbD CDS
dtpC CDS
DUF2625 domain-containing protein CDS
DUF441 domain-containing protein CDS
DUF977 family protein CDS
epd CDS
eutG CDS
eutL CDS
fecA CDS
fecB CDS
FGGY-family carbohydrate kinase CDS
fimbrial biogenesis outer membrane usher protein CDS
fimbrial protein CDS
flgI CDS
flotillin family protein CDS
frdA CDS
garD CDS
GGDEF domain-containing protein CDS
ghxQ CDS
glgP CDS
gltP CDS
gorA CDS
gpr CDS
gspE CDS
gspK CDS
GTP pyrophosphokinase CDS
guaC CDS
hemW CDS
hldE CDS
HlyC/CorC family transporter CDS
holD CDS
hupA CDS
hycA CDS
hyfB CDS
hyi CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
insulinase family protein CDS
