zinc-binding dehydrogenase CDS
2-hydroxyacyl-CoA dehydratase subunit D CDS
4Fe-4S dicluster domain-containing protein CDS
ABC transporter ATP-binding protein/permease CDS
ABC transporter substrate-binding protein CDS
ABC transporter substrate-binding protein CDS
acnA CDS
acrD CDS
acyltransferase CDS
adhE CDS
adiA CDS
aes CDS
ag43 CDS
Ail/Lom family outer membrane beta-barrel protein CDS
alpha-2-macroglobulin family protein CDS
alr CDS
amino acid ABC transporter substrate-binding protein CDS
amino acid permease CDS
appA CDS
arfB CDS
arnA CDS
bamA CDS
barA CDS
bifunctional alpha/beta hydrolase/class I SAM-dependent methyltransferase CDS
bifunctional alpha/beta hydrolase/class I SAM-dependent methyltransferase CDS
capsule biosynthesis GfcC family protein CDS
citT CDS
cyoB CDS
dcuA CDS
deaminated glutathione amidase CDS
deoB CDS
dmsD CDS
dosP CDS
dpaL CDS
DUF1116 domain-containing protein CDS
DUF1449 family protein CDS
DUF418 family protein CDS
DUF898 domain-containing protein CDS
dxs CDS
enoyl-CoA hydratase/isomerase family protein CDS
eutG CDS
eutR CDS
fdeC CDS
fimbrial protein CDS
fimC CDS
fnr CDS
folC CDS
folM CDS
folP CDS
frlB CDS
frlD CDS
ftsK CDS
fusA CDS
glnE CDS
gltB CDS
gspD CDS
GTP pyrophosphokinase CDS
guaC CDS
hcaR CDS
hisA CDS
hisP CDS
HlyC/CorC family transporter CDS
hpaB CDS
hpaD CDS
hpaR CDS
hprS CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
IS3 family transposase CDS
isovaleryl-CoA dehydrogenase CDS
katG CDS
kdgR CDS
lamB CDS
ldhA CDS
leuA CDS
lysS CDS
mlaA CDS
mlaF CDS
mpl CDS
mrdA CDS
msrA CDS
multidrug efflux RND transporter permease subunit CDS
murP CDS
NAD(P)-dependent oxidoreductase CDS
nuoG CDS
osmE CDS
osmF CDS
panE CDS
paoD CDS
pdeB CDS
pdxJ CDS
pepA CDS
pgpA CDS
phage late control D family protein CDS
phnK CDS
phnK CDS
phoA CDS
porin CDS
ppiD CDS
ppsA CDS
prepilin peptidase-dependent protein CDS
prophage tail fiber N-terminal domain-containingprotein CDS
pseudouridine kinase CDS
purL CDS
purM CDS
pykF CDS
RidA family protein CDS
rne CDS
rpsD CDS
rutR CDS
serC CDS
sgrR CDS
SH3 domain-containing protein CDS
ShET2/EspL2 family type III secretion system effector toxin CDS
speB CDS
speE CDS
sufB CDS
tauA CDS
thiM CDS
thrS CDS
TonB-dependent receptor CDS
TonB-dependent receptor plug domain-containing protein CDS
tynA CDS
UPF0104 family protein CDS
uraA CDS
WGR domain-containing protein CDS
xthA CDS
yajQ CDS
yebT CDS
YgeY family selenium metabolism-linked hydrolase CDS
yhdP CDS
ABC transporter permease CDS
AbrB family transcriptional regulator CDS
add CDS
